S_INFO_WINDCODE,date,S_DQ_PRECLOSE,Open_price,High_price,Low_price,Close_price,S_DQ_CHANGE,S_DQ_PCTCHANGE,group_volume,group_turnover,S_DQ_ADJPRECLOSE,S_DQ_ADJOPEN,S_DQ_ADJHIGH,S_DQ_ADJLOW,S_DQ_ADJCLOSE,S_DQ_ADJFACTOR,S_DQ_AVGPRICE,S_DQ_TRADESTATUSCODE,S_DQ_LIMIT,S_DQ_STOPPING,S_DQ_ADJCLOSE_BACKWARD,OPMODE,group_time,return,y1,volume_spike,price_jump_probability,trade_continuation,relative_volatility_index,MFI,RSI,SRSI,PVI,VHF,CVI,CMO,VIDYA,UI,ACD,TS,MACD,VMACD,TMACD,QST,DDI,KVO,KVO_signal
002594.SZ,20230601,253.66,253.66,257.88,253.23,255.45,1.79,0.7057,86735.71,2217698.926,258.92,258.92,263.22,258.48,260.74,1.02072,255.6846,-1,279.03,228.29,254.34,1,1,0.007056690057557269,1,0.6994096594549548,0.9333333333333333,1.0,49.99999999999051,57.19257086574748,50.31043940109093,52.2716237333205,39811.90055978647,0.36865137249701646,-5.284579289086992,0.5439234429563382,256.2251409869796,3.2953430837722215,5148.679999999999,0.0,-2.191930732646537,-596.5996887721531,0.0,-0.08699999999999904,6.1548090965992515,426766.70971690095,343776.35732805997
002594.SZ,20230602,255.45,257.88,259.59,255.6,259.06,3.61,1.4132,110679.75,2854069.098,260.74,263.22,264.97,260.9,264.43,1.02072,257.8673,-1,281.0,229.91,257.93,1,1,0.014131924055588163,1,0.9039264450816544,0.9333333333333333,1.0,49.999999999990735,61.44779094357346,53.704917289824415,68.81216756500437,40374.519315006,0.3630664751208047,-7.572274499024557,5.328833251748233,256.36732784044375,3.2461072349419235,5150.33,2.0,-1.2241090740117193,-1438.4137189055646,0.0,0.09600000000000222,12.79389959754294,790439.0166519713,407585.30866004736
002594.SZ,20230605,259.06,259.0,259.06,251.67,258.32,-0.74,-0.2856,104794.52,2682476.684,264.43,264.37,264.43,256.88,263.67,1.02072,255.9749,-1,284.97,233.15,257.19,1,1,-0.002856481124064003,0,0.85299128981571,0.9333333333333333,1.0,49.99999999999082,56.915307212662675,52.90705015379829,68.61175619811127,40374.519315006,0.37900477164280866,-5.686100867836013,4.246638543764614,256.4642609398779,3.269364124063215,5159.32,0.0,-0.6625236075901721,-2581.7976157716257,0.0,0.010500000000001819,3.0628694250403328,547535.1826470091,427578.14780104195
002594.SZ,20230606,258.32,257.95,265.0,256.18,260.88,2.56,0.991,128981.11,3371155.485,263.67,263.29,270.49,261.49,266.29,1.02072,261.3682,-1,284.15,232.49,259.74,1,1,0.009910188912976237,1,1.057103172033369,0.9333333333333333,1.0,49.99999999999085,61.18841851559501,55.37689267305227,81.33029087893429,40774.63842868832,0.3861647451034867,0.9721570405809598,7.700018674010852,256.690725310942,3.199740208917301,5161.47,2.0,0.037708252042286006,-10.15055219957685,0.0,0.15350000000000108,15.581769436997362,735047.5265622584,471502.34476693004
002594.SZ,20230607,260.88,262.0,263.44,255.5,256.55,-4.33,-1.6598,100490.28,2598158.541,266.29,267.43,268.9,260.79,261.87,1.02072,258.5482,-1,286.97,234.79,255.43,1,1,-0.01659766942655616,0,0.8106110620272022,0.9333333333333333,1.0,49.99999999999079,54.32177846221452,50.547975577912254,56.463624657677194,40774.63842868832,0.41716686674669895,-5.8181799760594295,1.2016791142220171,256.68394357867476,3.2805441922083776,5175.71,0.0,-0.09135967838939796,-1968.2806687745306,0.0,-0.5584999999999993,4.826142574718034,425381.9125854466,464913.71159814677
002594.SZ,20230608,256.55,256.19,258.84,254.47,255.0,-1.55,-0.6042,64454.26,1650438.582,261.87,261.5,264.2,259.74,260.28,1.02072,256.0635,-1,282.21,230.9,253.89,1,1,-0.006041707269538121,0,0.5541662716683822,0.9333333333333333,1.0,49.99999999999074,48.105865383901836,48.90400486026632,47.997943779791534,40774.63842868832,0.40868752919196627,-14.77131590678866,-1.0480547979590666,256.6045962011889,3.3899680360902553,5175.87,-2.0,-0.378416258825123,-7621.485637065487,0.0,-0.7670000000000001,-12.24263346073235,150510.0994537461,419998.90986323246
002594.SZ,20230609,255.0,258.8,259.1,252.5,258.0,3.0,1.1765,107484.01,2753073.835,260.28,264.16,264.47,257.73,263.35,1.02072,256.138,-1,280.5,229.5,256.88,1,1,0.0117647058823529,1,0.987728460143062,0.9333333333333333,1.0,49.99999999999059,53.019235867289545,52.14789122242806,74.24098595558199,41254.34005726112,0.3998112614029569,-16.37021663000063,3.3301920496703774,256.6732568404832,3.4289544529885334,5160.12,0.0,-0.16784585610937208,-5185.385224875921,0.0,-0.5120000000000019,-12.694713602354966,302899.9506091904,403270.487112655
002594.SZ,20230612,258.0,256.5,263.0,255.5,260.51,2.51,0.9729,102891.21,2682484.32,263.35,261.81,268.45,260.79,265.91,1.02072,260.7107,-1,283.8,232.2,259.37,1,1,0.00972868217054268,1,0.9442599898129596,0.9333333333333333,1.0,49.999999999990166,52.2219868757164,54.73705051765422,95.94875656875219,41254.34005726112,0.4147495513134277,-15.165530896600934,6.883460149788974,256.86853511886187,3.451021756856552,5156.92,0.0,0.2814302946639895,-3873.270555417601,0.0,-0.5515000000000001,-5.672996536486366,519233.1458645575,419836.58122006967
002594.SZ,20230613,260.51,260.5,262.0,257.13,261.22,0.71,0.2725,81511.47,2117925.896,265.91,265.9,267.43,262.46,266.63,1.02072,259.8316,-1,286.56,234.46,260.08,1,1,0.002725423208322253,1,0.7599204433302067,0.9333333333333333,1.0,49.99999999998969,52.18271535890807,55.4710062741342,100.0,41254.34005726112,0.4027845232313414,-13.204102434622804,7.891546268994494,257.09210001151007,3.4665050433460642,5150.85,0.0,0.6263857592913937,-5468.210213237227,0.0,-0.5524999999999991,-9.423695275785356,729401.1633756664,464060.0929565835
002594.SZ,20230614,261.22,262.68,265.39,261.5,263.0,1.78,0.6814,125776.0,3318766.726,266.63,268.12,270.89,266.92,268.45,1.02072,263.8633,-1,287.34,235.1,261.85,1,1,0.006814179618712002,1,1.1726625686534164,0.9333333333333333,1.0,49.99999999998923,57.1966024251478,57.33870738715095,100.0,41535.45454046272,0.41871423763042687,-16.716495941358307,10.449982110413902,257.402827367719,3.4535064831748334,5146.27,2.0,1.0230140441218727,-410.63476600471404,0.0,-0.336999999999999,1.1599210266534712,1104583.6864154506,555563.4634507074
002594.SZ,20230615,263.0,263.5,275.01,263.29,271.88,8.88,3.3764,243961.07,6622887.119,268.45,268.96,280.71,268.75,277.51,1.02072,271.4731,-1,289.3,236.7,270.7,1,1,0.03376425855513299,1,2.2367842899288086,0.9333333333333333,1.0,49.99999999998922,64.3946588938203,65.18417500393944,100.0,42937.86836677188,0.4972883398614035,-8.027980327721787,21.8492634535727,258.24284299730647,3.4156044524138616,5145.39,4.0,2.3351171117685396,17987.290067823866,0.0,0.2430000000000021,14.748894683142467,1712348.6664829487,720818.4924553133
002594.SZ,20230616,271.88,273.86,275.86,270.0,271.08,-0.8,-0.2942,152296.82,4146755.899,277.51,279.53,281.58,275.59,276.7,1.02072,272.2812,-1,299.07,244.69,269.9,1,1,-0.002942474621156488,0,1.3102944516801796,0.9333333333333333,1.0,49.999999999989456,68.35611994444868,64.04153800689504,93.65472788449517,42937.86836677188,0.5047704233750744,-5.655007378885126,20.395891158554278,258.97881488172624,3.3791811417924733,5164.95,2.0,2.911407250883781,16957.054445967005,0.0,0.054000000000000624,24.66289691170067,2097824.513777662,917533.6383585061
002594.SZ,20230619,271.08,271.08,274.99,267.88,269.21,-1.87,-0.6898,123564.75,3342857.529,276.7,276.7,280.69,273.43,274.79,1.02072,270.5349,-1,298.19,243.97,268.04,1,1,-0.0068983325955437325,0,1.022543850123012,0.9333333333333333,1.0,49.99999999998972,63.120304453514386,61.33501998928109,76.82607533924322,42937.86836677188,0.5372045057908932,-7.601670063972973,16.963226926634174,259.54865889444864,3.386307721742955,5182.86,0.0,2.853088533482387,11797.351746146069,0.0,-0.24849999999999994,17.393258426966213,1637404.5052145766,1020372.3336236591
002594.SZ,20230620,269.21,269.01,269.2,264.9,268.25,-0.96,-0.3566,102366.16,2734002.025,274.79,274.58,274.78,270.39,273.81,1.02072,267.0806,-1,296.13,242.29,267.08,1,1,-0.003565989376323242,0,0.8459278034976728,0.9333333333333333,1.0,49.99999999998998,58.98155354006737,59.93465422944424,67.75512339141434,42937.86836677188,0.5477191847298611,-6.631065655134912,15.18848686190176,260.02594190188563,3.3943753622857873,5185.19,0.0,2.509711825026086,5254.508861503724,0.0,-0.1809999999999988,4.317517427479075,1125240.8161056596,1035353.5454068021
002594.SZ,20230621,268.25,267.01,273.28,266.25,267.78,-0.47,-0.1752,107811.76,2906861.071,273.81,272.54,278.94,271.77,273.33,1.02072,269.6237,-1,295.08,241.43,266.61,1,1,-0.0017520969245108375,0,0.8866255156114843,0.9333333333333333,1.0,49.99999999999014,62.47468988740477,59.221759203427936,63.3762070795762,42862.63705966141,0.5526358740003263,-3.7559866283897603,14.294739702528025,260.4479647837724,3.400255830825835,5193.469999999999,0.0,2.062487834357567,1576.4909720964145,0.0,-0.15799999999999984,12.643678160919443,1162131.1163485455,1053464.6269699084
002594.SZ,20230626,267.78,262.43,268.69,262.3,262.89,-4.89,-1.8261,101512.22,2681452.522,273.33,267.87,274.26,267.73,268.34,1.02072,264.1507,-1,294.56,241.0,261.74,1,1,-0.018261259242661865,0,0.8214039746125451,0.9333333333333333,1.0,49.999999999990095,63.187129195257306,52.25725990681003,20.59717445795163,42862.63705966141,0.5657477025898081,-6.73434430531386,5.343166534908678,260.5704656039949,3.38561864106108,5198.31,0.0,1.004769624526987,-1615.7902696210708,0.0,0.18299999999999841,12.380316187931342,790040.532326025,1015832.6134493536
002594.SZ,20230627,262.89,262.02,263.85,257.08,260.05,-2.84,-1.0803,99028.65,2570404.964,268.34,267.45,269.32,262.41,265.44,1.02072,259.5617,-1,289.18,236.6,258.92,1,1,-0.01080299745140545,0,0.8113414313680261,0.9333333333333333,1.0,49.99999999999001,65.26662051152049,48.676907785875805,0.0,42862.63705966141,0.6261094674556218,-10.985723875324743,0.5297483544203759,260.54555023437734,3.1730830216007937,5206.56,0.0,-0.12078484984600557,-3845.5412391018626,0.0,0.38499999999999945,22.05562273276889,395931.36254022736,927275.291890907
002594.SZ,20230628,260.05,260.0,262.5,258.1,260.25,0.2,0.0769,57269.51,1489543.301,265.44,265.39,267.94,263.45,265.64,1.02072,260.0936,-1,286.06,234.05,259.12,1,1,0.0007690828686790496,1,0.4865048313371563,0.9,1.0,49.99999999998991,66.9835570119003,48.94220792412551,1.6071717671074772,42862.63705966141,0.5750670241286867,-16.402253703620506,0.865532320510274,260.53135460022594,2.8427053502857635,5214.11,2.0,-0.8415676660737414,-10359.29512960323,0.0,0.6509999999999991,23.70098039215666,117380.9559482988,811576.1010419631
002594.SZ,20230629,260.25,260.25,260.78,255.23,255.7,-4.55,-1.7483,83485.05,2148587.117,265.64,265.64,266.18,260.52,261.0,1.02072,257.3619,-1,286.28,234.23,254.59,1,1,-0.01748318924111436,0,0.7301246955769491,0.9333333333333333,1.0,49.99999999999,62.105814318399055,43.44063458432263,0.0,42113.26146457414,0.5294949494949497,-20.45887645163685,-6.678543456636087,260.3166550533828,2.9432297328340886,5229.959999999999,0.0,-1.8752125257674486,-10517.135831886986,0.0,0.11099999999999852,15.02124468882755,-226497.96047528996,663279.8065394984
002594.SZ,20230630,255.7,254.13,260.0,253.7,258.27,2.57,1.0051,75724.36,1952424.866,261.0,259.4,265.39,258.96,263.62,1.02072,257.8331,-1,281.27,230.13,257.14,1,1,0.010050840829096463,1,0.6873174735758802,0.9333333333333333,1.0,49.99999999999015,61.409750668207394,47.06047792342557,16.647902178051716,42113.26146457414,0.4779687808733458,-16.954092956517794,-2.1365894673575947,260.2212776039981,2.9966237611003197,5234.01,0.0,-2.137730360172108,-10995.535579767842,0.0,0.24499999999999744,8.580985462498148,-94779.54814285692,554985.6130134476
002594.SZ,20230703,258.27,258.88,269.27,258.88,267.48,9.21,3.566,162565.06,4313305.226,263.62,264.24,274.85,264.24,273.02,1.02072,265.3279,-1,284.1,232.44,266.31,1,1,0.03566035544197943,1,1.5046617493359589,0.9333333333333333,1.0,49.999999999990195,62.78251743076988,57.54648393780144,64.87374678298778,43615.03533722187,0.4168533517146306,-6.354081655309896,11.997380221779789,260.6084004097645,2.9058913018991914,5239.05,0.0,-1.0507882002612021,449.76343529563746,0.0,0.585499999999999,14.816590745624318,244395.89777689194,510615.6536939397
002594.SZ,20230704,267.48,268.5,275.0,266.51,271.5,4.02,1.5029,157120.02,4271284.305,273.02,274.06,280.7,272.03,277.13,1.02072,271.8485,-1,294.23,240.73,270.32,1,1,0.015029161058770724,1,1.4049597307671144,0.9666666666666667,1.0,49.999999999990244,63.647587265190104,61.162516054952995,81.5041208957942,43615.03533722187,0.413928815879535,0.5950627271108967,17.258167672371968,261.216557081656,2.8606124455739597,5250.11,0.0,0.16495764502651022,6988.678584895702,0.0,0.6764999999999987,19.869192602615925,668381.946990029,533153.6955933811
002594.SZ,20230705,271.5,271.51,272.48,265.69,267.0,-4.5,-1.6575,93033.13,2493339.683,277.13,277.14,278.13,271.2,272.53,1.02072,268.0056,-1,298.65,244.35,265.84,1,1,-0.016574585635359074,0,0.8149761917442098,0.9666666666666667,1.0,49.999999999990266,63.84823552326469,55.46710281560926,55.31053360765694,43615.03533722187,0.3755627009646305,-0.28944273134627624,9.5420494686538,261.5182381246371,2.830956691608928,5263.53,0.0,0.3098747755381326,2608.8862928361823,0.0,0.48499999999999943,21.805889767388372,343628.3686856902,506078.6488922824
002594.SZ,20230706,267.0,267.0,272.0,266.8,268.1,1.1,0.412,83711.85,2249759.123,272.53,272.53,277.64,272.33,273.66,1.02072,268.7504,-1,293.7,240.3,266.93,1,1,0.0041198501872659055,1,0.7371184658623997,0.9666666666666667,1.0,49.99999999999026,63.16757808865065,56.53263857852443,60.21100401105938,43615.03533722187,0.3845900559762926,-5.387868829937028,11.048195553266034,261.86628230550394,2.825329497847853,5274.15,0.0,0.49007198504525507,-1400.86394801385,0.0,0.39350000000000024,17.224648229014853,472373.42554609757,501263.6169856846
002594.SZ,20230707,268.1,267.0,267.66,264.11,264.4,-3.7,-1.3801,62191.5,1650354.364,273.66,272.53,273.21,269.58,269.88,1.02072,265.3665,-1,294.91,241.29,263.25,1,1,-0.013800820589332519,0,0.5587591164081447,0.9666666666666667,1.0,49.99999999999024,64.19820607455421,52.02362623949358,41.663180876653044,43615.03533722187,0.3886208617534518,-11.606083837608244,4.866030231059408,261.9928065513839,2.799520108798298,5278.81,0.0,0.06916928325910598,-6522.320710641296,0.0,0.5359999999999985,13.40061018540235,226893.81398969516,462067.9308434004
002594.SZ,20230710,264.4,267.0,269.5,262.75,263.55,-0.85,-0.3215,68877.62,1824432.454,269.88,272.53,275.08,268.19,269.01,1.02072,264.8803,-1,290.84,237.96,262.4,1,1,-0.0032148260211799506,0,0.6296637281130699,0.9666666666666667,1.0,49.99999999999022,64.00371762701084,51.01693016505282,42.33895386332088,43474.820586705086,0.39319979801380245,-6.943196634910211,3.473034167161545,262.06953394705704,2.7525913450135127,5289.47,0.0,-0.34282374957633266,-8457.090629366081,0.0,0.422999999999999,21.658986175115068,-4996.749975632178,395344.4050121101
002594.SZ,20230711,263.55,265.0,270.69,263.8,269.33,5.78,2.1931,102405.2,2744333.129,269.01,270.49,276.3,269.27,274.91,1.02072,267.9877,-1,289.91,237.2,268.16,1,1,0.02193132232972861,1,0.9342763486148519,0.9666666666666667,1.0,49.999999999990216,63.99538338396991,57.09663759153488,77.05729795024132,44428.280890219234,0.3563273838237663,-5.817704638719331,11.854156978233895,262.4562545706861,2.694279275181247,5300.52,0.0,0.11936856793867578,-4847.889172972318,0.0,0.6794999999999988,25.734573947110533,168009.13641296793,362867.9380693755
002594.SZ,20230712,269.33,270.5,271.15,264.66,265.61,-3.72,-1.3812,87031.95,2328017.076,274.91,276.1,276.77,270.14,271.11,1.02072,267.4899,-1,296.26,242.4,264.45,1,1,-0.013812052129357877,0,0.7958649746698533,0.9666666666666667,1.0,49.999999999990166,59.76179518117758,52.57384946947199,51.536372705603526,44428.280890219234,0.3495268138801267,-6.7442194891034735,5.640118672876369,262.61490316183693,2.715370696329205,5316.17,-2.0,-0.10755323539957828,-4183.458306131761,0.0,0.23449999999999988,22.863682604272512,-84299.44545534812,298986.8832801293
002594.SZ,20230713,265.61,267.5,269.5,265.01,267.83,2.22,0.8358,82753.01,2213414.441,271.11,273.04,275.08,270.5,273.38,1.02072,267.4724,-1,292.17,239.05,266.66,1,1,0.008358119046722567,1,0.7622635160582931,0.9666666666666667,1.0,49.99999999998991,59.826327002273636,54.87128531035347,64.50020978288516,44428.280890219234,0.3413957787706063,-6.860727522988184,8.822101309637064,262.88514973158084,2.716078333725215,5324.05,-2.0,0.0038961783048647725,-3974.022319652109,0.0,0.21499999999999772,18.68802440884813,88178.22241662722,268871.36029962904
002594.SZ,20230714,267.83,267.8,267.8,263.5,264.41,-3.42,-1.2769,102722.03,2718639.361,273.38,273.35,273.35,268.96,269.89,1.02072,264.6598,-1,294.61,241.05,263.26,1,1,-0.012769293955120609,0,0.9456635822535614,0.9666666666666667,1.0,49.9999999999894,54.66634379714363,50.78943814152368,41.46740045282368,43860.96311161136,0.33298271975958016,-5.76324412137077,3.1798202892383847,262.9600705776111,2.7790562677811463,5330.66,-4.0,-0.3982843749576479,-956.7933701379916,0.0,0.02949999999999875,11.356757468087835,-189692.4960240333,203362.2379676773
002594.SZ,20230717,264.41,267.0,267.0,262.35,264.49,0.08,0.0303,78926.63,2086663.751,269.89,272.53,272.53,267.79,269.97,1.02072,264.3802,-1,290.85,237.97,263.34,1,1,0.000302560417533293,1,0.7343953219411873,0.9333333333333333,1.0,49.999999999988916,46.85800287560816,50.88148424446044,41.98679283838556,43860.96311161136,0.3837229437229449,-16.599488225104732,3.3032698841397043,263.0353309166705,2.838393485132166,5330.009999999999,-4.0,-0.653683854296327,-1921.5676744910488,0.0,-0.5150000000000006,-3.169431279620916,-438290.39403373585,111697.57625318972
002594.SZ,20230718,264.49,265.25,267.57,260.5,265.48,0.99,0.3743,98456.48,2603934.532,269.97,270.75,273.11,265.9,270.98,1.02072,264.4757,-1,290.94,238.04,264.32,1,1,0.003743052667397606,1,0.9923061374081302,0.9333333333333333,1.0,49.999999999988276,40.18688115921786,52.0761023842724,48.72771446000767,44025.1370065809,0.36762167759751563,-12.867133136482545,4.88307382946727,263.15742825379215,2.880620064046708,5314.65,-2.0,-0.6860573115081889,202.6027091585438,0.0,-0.36449999999999816,-17.076284711139557,-718694.7801251768,-6929.903229434058
002594.SZ,20230719,265.48,265.49,265.9,262.74,264.83,-0.65,-0.2448,50250.0,1328126.187,270.98,270.99,271.41,268.18,270.32,1.02072,264.3037,-1,292.03,238.93,263.68,1,1,-0.0024483953593492647,0,0.5205751662522837,0.9333333333333333,1.0,49.99999999998764,41.829555533875514,51.19570201095512,29.323591731641763,44025.1370065809,0.3755289139633294,-18.681648687661927,3.7120248073013054,263.24003101685634,2.924299041284706,5305.56,-2.0,-0.7847035825953723,-4494.499186012088,0.0,-0.3039999999999992,-10.098757566103906,-882269.7946513928,-131978.45914685674
002594.SZ,20230720,264.83,265.5,269.5,264.0,264.95,0.12,0.0453,91270.51,2434017.185,270.32,271.0,275.08,269.47,270.44,1.02072,266.6817,-1,291.31,238.35,263.8,1,1,0.0004531208699920519,1,0.9828606144253056,0.9,1.0,49.99999999998694,47.049918233421145,51.359193476202755,5.4926352567105425,44045.08571496284,0.38117394416607076,-15.008146275455156,3.9204953554797437,263.3246504567472,2.9586157673320885,5300.35,0.0,-0.8196494684929148,-1822.0525772525543,0.0,-0.2935000000000002,5.033833966001012,-699850.0095002119,-213102.9663401932
002594.SZ,20230721,264.95,264.0,264.8,261.55,264.32,-0.63,-0.2378,75287.03,1979318.622,270.44,269.47,270.29,266.97,269.8,1.02072,262.903,-1,291.45,238.46,263.17,1,1,-0.0023778071334213946,0,0.8156127194540038,0.9,1.0,49.99999999998623,41.913961250539465,50.404529429008896,0.0,44045.08571496284,0.38008565310492587,-20.673495719518794,2.6918002739111944,263.3733239026988,2.998230827742291,5292.0199999999995,0.0,-0.9066956147408769,-1942.1799191332611,0.0,-0.31599999999999967,-9.361215487665348,-878115.1970637445,-308104.7135864148
002594.SZ,20230724,264.32,261.01,262.77,257.49,257.5,-6.82,-2.5802,95950.37,2491708.306,269.8,266.42,268.21,262.83,262.84,1.02072,259.6872,-1,290.75,237.89,256.38,1,1,-0.025802058111380144,0,1.0581078091468252,0.9,1.0,49.99999999998603,42.08790136227825,41.427211900783156,0.0,42908.63185382465,0.3674314300500266,-20.705366233572423,-9.501085408774529,263.1202146463955,3.126051832944457,5287.65,0.0,-1.8098302273543432,875.5142600260879,0.0,-0.5144999999999982,-8.56954515491099,-1092045.2450385971,-420096.2180795837
002594.SZ,20230725,257.5,262.68,266.99,262.65,264.59,7.09,2.7534,173882.84,4604657.752,262.84,268.12,272.52,268.09,270.07,1.02072,264.8138,-1,283.25,231.75,263.44,1,1,0.027533980582524098,1,1.9234189556412722,0.9,1.0,49.99999999998566,49.602588327759875,51.164896023753194,62.14448643588343,44090.07729011053,0.3423336547733854,-23.406839896736074,3.0903698301833815,263.192367368145,3.0248043767030737,5281.299999999999,2.0,-1.3975970950860446,12694.438565465354,0.0,-0.32050000000000123,8.545034642032363,-618843.345855371,-448488.6649046962
002594.SZ,20230726,264.59,263.76,263.76,260.6,262.09,-2.5,-0.9449,65864.88,1723363.551,270.07,269.23,269.23,266.0,267.52,1.02072,261.6514,-1,291.05,238.13,260.95,1,1,-0.009448580823160357,0,0.6996057680059392,0.9,1.0,49.99999999998535,49.369151745764995,48.12664383844528,42.7548020577181,44090.07729011053,0.33013019218846923,-24.325773248050222,-1.1294566301717246,263.1404665773442,2.972401782677342,5287.79,0.0,-1.4033642707483094,5772.814739021795,0.0,-0.41650000000000204,5.280000000000015,-759712.4422357185,-492949.2045234137
002594.SZ,20230727,262.09,264.5,265.77,260.8,261.63,-0.46,-0.1755,112650.69,2962230.532,267.52,269.98,271.28,266.2,267.05,1.02072,262.9572,-1,288.3,235.88,260.49,1,1,-0.0017551222862374205,0,1.1911194610323717,0.9,1.0,49.99999999998493,54.389923069514595,47.566938524827314,39.182843999623394,44012.69381285673,0.3524739367863652,-23.165974697919037,-1.9071494092096284,263.06991135244243,2.7794157493845164,5292.780000000001,0.0,-1.4072489971114213,7213.093857310807,0.0,-0.3325000000000017,13.270603504218116,-535240.8114728496,-498990.8626590474
002594.SZ,20230728,260.49,260.0,267.65,258.22,267.0,6.51,2.4991,173308.25,4584230.666,267.05,266.55,274.39,264.72,273.72,1.025187,264.5131,2,286.54,234.44,267.0,0,1,0.020525169131980325,1,1.8046596697798705,0.9,1.0,49.99999999998464,56.629617573442296,54.255246762202006,81.86665621695442,44916.06179731968,0.27692551004270155,-14.080921722603927,7.074741428388495,263.27029860278907,2.570907650260134,5297.299999999999,0.0,-0.6624288317120754,15573.035189214588,0.0,-0.18950000000000103,11.373424788642623,-173833.47751769074,-452539.8076388536
002594.SZ,20230731,267.0,270.0,276.58,269.88,272.0,5.0,1.8727,215060.16,5874722.583,273.72,276.8,283.55,276.68,278.85,1.025187,273.1665,-1,293.7,240.3,272.0,0,1,0.01872659176029967,1,2.1311452561057513,0.9,1.0,49.999999999984865,57.85315515607238,59.442766781935,100.0,45757.18655007848,0.323449678075229,-18.687223742987342,14.46373854274636,263.7461244400684,2.5453116750433185,5306.03,0.0,0.46690508927067786,25383.321872505418,0.0,-0.5195000000000022,14.628149969268684,478365.55836707586,-319553.3267808637
002594.SZ,20230801,272.0,271.76,272.76,266.5,268.5,-3.5,-1.2868,120339.93,3239067.594,278.8509,278.6048,279.63,273.2123,275.2627,1.025187,269.1598,-1,299.2,244.8,268.5,1,1,-0.012867647058823484,0,1.1622811911302944,0.9,1.0,49.99999999998515,51.075109618349785,54.761369282095174,74.01469157778993,45757.18655007848,0.3263247863247865,-20.44809110916271,8.128453703977158,263.99090025597155,2.5613322598214783,5312.28,-2.0,0.692078776665968,18111.86545845892,0.0,-0.8325000000000017,-3.1499918393993056,136591.98230954772,-254389.71119651923
002594.SZ,20230802,268.5,270.7,272.0,266.36,268.0,-0.5,-0.1862,87393.51,2346829.431,275.26,277.52,278.85,273.07,274.75,1.025187,268.5359,-1,295.35,241.65,268.0,0,1,-0.0018621973929237035,0,0.8593375079719552,0.9,1.0,49.99999999998545,51.21503233248495,54.10581733955476,70.3758808563602,45757.18655007848,0.3502752293577984,-20.442647530668875,7.2359358341255575,264.19562385735406,2.550974210774898,5311.8,-2.0,0.7200669647489821,8358.325033692941,0.0,-0.7420000000000015,-0.2856662745756253,-168767.88934665907,-242158.02236082495
002594.SZ,20230803,268.0,267.28,268.48,265.51,268.23,0.23,0.0858,66169.88,1766952.896,274.75,274.01,275.24,272.2,274.99,1.025187,267.0328,-1,294.8,241.2,268.23,0,1,0.000858208955224038,1,0.6524553219142698,0.8666666666666667,1.0,49.999999999985754,47.468258426335815,54.37637826925838,71.87769932095097,45757.18655007848,0.35595748648144726,-23.27195783374861,7.605218224465871,264.4023476312727,2.5508574869100697,5310.51,-2.0,0.7145285258198795,-962.449028023234,0.0,-0.7495000000000005,-7.751937984496067,-429617.3529142268,-268937.92672559666
002594.SZ,20230804,268.23,268.99,270.07,266.65,268.3,0.07,0.0261,88053.15,2358257.628,274.99,275.77,276.87,273.37,275.06,1.025187,267.8221,-1,295.05,241.41,268.3,0,1,0.00026097006300562775,1,0.8758054479883743,0.8333333333333334,1.0,49.99999999998605,51.202792837723926,54.46436430161059,72.36608856531588,45769.12780593541,0.3818000000000008,-22.06814298510777,7.722902748146887,264.602284025112,2.4941802385199834,5309.0599999999995,0.0,0.6662163732525923,-4019.2062184318956,0.0,-0.6539999999999992,1.909751563292204,-245965.0307970259,-265656.0844500866
002594.SZ,20230807,268.3,267.93,267.93,265.19,266.99,-1.31,-0.4883,64203.8,1710317.723,275.06,274.68,274.68,271.87,273.71,1.025187,266.3889,-1,295.13,241.47,266.99,0,1,-0.004882594111069727,0,0.630483098426158,0.8333333333333334,1.0,49.99999999998589,51.311402883030986,52.42669186995184,61.05546036040506,45769.12780593541,0.37831946095917607,-28.519138092086934,5.086164012378146,264.72176779299394,2.433353169581623,5307.86,0.0,0.4159718944980204,-8817.496078453343,0.0,-0.5284999999999996,-4.792332268370565,-406653.91793533124,-285798.63209083583
002594.SZ,20230808,266.99,265.2,266.5,262.51,263.3,-3.69,-1.3821,91711.88,2419517.105,273.71,271.88,273.21,269.12,269.93,1.025187,263.8172,-1,293.69,240.29,263.3,0,1,-0.013820742349900716,0,0.9026847356738646,0.8333333333333334,1.0,49.99999999998579,46.51626621435553,47.083172335439905,31.394872219973102,45136.5644829499,0.3946661153607612,-31.924115342697807,-2.024467139300603,264.6554351943641,2.527598277883211,5311.299999999999,-2.0,-0.25244178900805503,-7880.691331715926,0.0,-0.8399999999999977,-11.023622047244075,-637694.0424903476,-336069.4050050518
002594.SZ,20230809,263.3,262.0,263.5,260.23,262.9,-0.4,-0.1519,72499.37,1897124.688,269.93,268.6,270.14,266.78,269.52,1.025187,261.6746,-1,289.63,236.97,262.9,0,1,-0.0015191796429928628,0,0.717358501957995,0.8666666666666667,1.0,49.99999999998564,46.88589039516243,46.52953928589809,28.321788691910164,45136.5644829499,0.42375138734739165,-36.26830991216022,-2.7751387021687437,264.57416284041676,2.585049584616423,5303.65,-2.0,-0.7274208851568309,-9343.585367849346,0.0,-0.5504999999999995,-16.767036450079253,-842910.9743879009,-408475.343488316
